 Optimized Parameter
a1 = ,       0.126320
a2 = ,       0.120580
a3 = ,       0.094589
a4 = ,       0.010277
b1 = ,       0.149291
b2 = ,       0.172072
z1 = ,     116.110840
z2 = ,      62.103714
z3 = ,       1.465166
s1 = ,      13.827408
s2 = ,      39.544975
s3 = ,       9.749368
Er = ,   31094.105469
NS = ,       0.696111

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1883,   0.02410,   7.85000,   5.95539
 1884,   0.02490,   7.77000,   5.89776
 1885,   0.01480,   7.19000,   5.84102
 1886,   0.01450,   7.62000,   5.78510
 1887,   0.01340,   7.91000,   5.72997
 1888,   0.00970,   6.97000,   5.67552
 1889,   0.00770,   7.69000,   5.62169
 1890,   0.00500,   8.06000,   5.56838
 1891,   0.00220,   8.12000,   5.51550
 1892,   0.00280,   8.06000,   5.46300
 1893,   0.00290,   7.99000,   5.41084
 1894,   0.00160,   6.91000,   5.35900
 1895,   0.00220,   6.91000,   5.30745
 1896,   0.00070,   6.68000,   5.25619
 1897,   0.00030,   8.26000,   5.20520
 1898,   0.00030,   7.47000,   5.15447
 1899,   0.00030,   7.47000,   5.10402
 1900,   0.00030,   7.54000,   5.05385
 1901,   0.00030,   6.87000,   5.00398
 1902,   0.00330,   6.68000,   4.95444
 1903,   0.01280,   7.80000,   4.90536
 1904,   0.01020,   8.20000,   4.85680
 1905,   0.01820,   7.40000,   4.80889
 1906,   0.02690,   7.93000,   4.76179
 1907,   0.02540,   7.40000,   4.71558
 1908,   0.03140,   7.40000,   4.67038
 1909,   0.02770,   7.01000,   4.62620
 1910,   0.01800,   7.20000,   4.58295
 1911,   0.01600,   7.54000,   4.54052
 1912,   0.01590,   0.53000,   4.49883
 1913,   0.00960,   7.45000,   4.45776
 1914,   0.00800,   7.40000,   4.41717
 1915,   0.00640,   7.40000,   4.37699
 1916,   0.00280,   0.93000,   4.33710
 1917,   0.00580,   7.22000,   4.29746
 1918,   0.00450,   7.34000,   4.25803
 1919,   0.00530,   7.22000,   4.21880
 1920,   0.00700,   7.46000,   4.17978
 1921,   0.00000,   7.34000,   4.14092
 1922,   0.00000,   7.53000,   4.10217
 1923,   0.00000,   7.51000,   4.06353
 1924,   0.00000,   7.76000,   4.02499
 1925,   0.00000,   6.73000,   3.98655
 1926,   0.00000,   6.54000,   3.94822
 1927,   0.00000,   6.18000,   3.91003
 1928,   0.00000,   6.79000,   3.87197
 1929,   0.00000,   7.33000,   3.83408
 1930,   0.00000,   7.40000,   3.79637
 1931,   0.00000,   7.45000,   3.75885
 1932,   0.00000,   6.97000,   3.72154
 1933,   0.00000,   6.66000,   3.68446
 1934,   0.00000,   7.46000,   3.64763
 1935,   0.00000,   7.15000,   3.61104
 1936,   0.00000,   6.54000,   3.57472
 1937,   0.00000,   7.58000,   3.53868
 1938,   0.00000,   7.22000,   3.50291
 1939,   0.00000,   6.91000,   3.46744
 1940,   0.00000,   7.03000,   3.43227
 1941,   0.00000,   7.51000,   3.39739
 1942,   0.00000,   6.97000,   3.36283
 1943,   0.00000,   6.85000,   3.32857
 1944,   0.00000,   7.45000,   3.29462
 1945,   0.30000,   6.42000,   3.26394
 1946,   0.30000,   6.97000,   3.23849
 1947,   0.00000,   6.97000,   3.21656
 1948,   0.10000,   6.73000,   3.19783
 1949,   0.20000,   5.66000,   3.18300
 1950,   0.00000,   6.10000,   3.17047
 1951,   0.00000,   6.06000,   3.15905
 1952,   0.00000,   8.12000,   3.14790
 1953,   0.00000,   7.03000,   3.13643
 1954,   0.00000,   6.54000,   3.12424
 1955,   0.00000,   7.03000,   3.11105
 1956,   0.00000,   6.97000,   3.09674
 1957,   0.00000,   7.28000,   3.08122
 1958,   0.00000,   7.28000,   3.06450
 1959,   0.00000,   6.61000,   3.04660
 1960,   0.00000,   7.27000,   3.02758
 1961,   0.00000,   7.15000,   3.00753
 1962,   0.00000,   6.73000,   2.98654
 1963,   0.00000,   7.09000,   2.96470
 1964,   0.00000,   6.54000,   2.94210
 1965,   0.10000,   7.15000,   2.91983
 1966,   0.00000,   6.88000,   2.89765
 1967,   0.00000,   6.54000,   2.87539
 1968,   0.00000,   7.00000,   2.85296
 1969,   0.00000,   7.00000,   2.83030
 1970,   0.00000,   6.60000,   2.80736
 1971,   0.00000,   7.23000,   2.78415
 1972,   0.00000,   6.32000,   2.76068
 1973,   0.00000,   5.71000,   2.73695
 1974,   0.00000,   6.15000,   2.71301
 1975,   0.00000,   6.32000,   2.68889
 1976,   0.00000,   7.09000,   2.66460
 1977,   0.30000,   6.83000,   2.64315
 1978,   0.00000,   5.63000,   2.62358
 1979,   0.30000,   7.11000,   2.60814
 1980,   0.00000,   7.15000,   2.59532
 1981,   0.50000,   5.82000,   2.58893
 1982,   0.40000,   6.79000,   2.59045
 1983,   0.30000,   6.48000,   2.59970
 1984,   0.50000,   7.28000,   2.61831
 1985,   0.40000,   7.90000,   2.64614
 1986,   0.50000,   7.34000,   2.68384
 1987,   0.30000,   6.94000,   2.72957
 1988,   0.30000,   7.65000,   2.78183
 1989,   0.20000,   7.83000,   2.83839
 1990,   0.70000,   7.64000,   2.90246
 1991,   0.90000,   7.94000,   3.45657
 1992,   0.00000,   8.48000,   3.80403
 1993,   0.60000,   8.71000,   4.20913
 1994,   1.50000,   9.25000,   5.12161
 1995,   2.10000,   9.87000,   6.64991
 1996,   4.30000,  10.81000,   9.69959
 1997,   0.50000,  11.17000,  11.58348
 1998,   0.20000,  11.17000,  12.50828
 1999,   0.30000,  16.59000,  12.85236
 2000,   0.00000,  16.44000,  12.66166
 2001,   0.00000,  12.87000,  12.14383
 2002,   0.00000,  11.39000,  11.44146
 2003,   0.00000,  10.91000,  10.65085
 2004,   0.00000,   9.59000,   9.83560
 2005,   0.00000,   9.38000,   9.03639
 2006,   0.00000,   9.73000,   8.27797
 2007,   0.00000,   7.89000,   7.57416
 2008,   0.00000,   7.75000,   6.93141
 2009,   0.30000,   8.35000,   6.51199
 2010,   0.00000,   9.60000,   6.08987
 2011,   0.20000,   8.90000,   5.78895
 2012,   0.10000,   8.75000,   5.61210
 2013,   0.00000,   8.82000,   5.64310
 2014,   0.00000,   6.98000,   5.66719
 2015,   0.00000,   7.35000,   5.68430
 2016,   0.00000,   7.28000,   5.69454
 2017,   0.00000,   9.22000,   5.69821
 2018,   0.00000,   7.65000,   5.69568
 2019,   0.00000,   8.06000,   5.68740
 2020,   0.00000,   8.06000,   5.67385
 2021,   0.00000,   7.11000,   5.65551
 2022,   0.00000,   6.28000,   5.63286
 2023,   0.00000,   7.38000,   5.60637
 2024,   0.00000,   8.06000,   5.57647
 2025,   0.00000,   7.51000,   5.54357
 2026,   0.00000,   7.53000,   5.50805
 2027,   0.00000,   7.04000,   5.47027
 2028,   0.00000,   7.85000,   5.43054
 2029,   0.00000,   6.53000,   5.38915
 2030,   0.00000,   7.91000,   5.34635
 2031,   0.00000,   6.59000,   5.30239
 2032,   0.00000,   5.97000,   5.25746
 2033,   0.00000,   5.97000,   5.21174
 2034,   0.00000,   5.97000,   5.16541
 2035,   0.00000,   5.97000,   5.11860
 2036,   0.00000,   6.90000,   5.07144
 2037,   0.00000,   7.46000,   5.02403
 2038,   0.00000,   6.59000,   4.97648
 2039,   0.00000,   6.90000,   4.92887
 2040,   0.00000,   6.72000,   4.88127
 2041,   0.00000,   7.58000,   4.83375
 2042,   0.00000,   6.26000,   4.78635
 2043,   0.00000,   7.00000,   4.73912
 2044,   0.00000,   6.83000,   4.69211
 2045,   0.00000,   5.86000,   4.64535
 2046,   0.00000,   5.92000,   4.59887
 2047,   0.00000,   6.49000,   4.55269
 2048,   0.00000,   7.11000,   4.50684
 2049,   0.00000,   7.11000,   4.46132
 2050,   0.00000,   6.32000,   4.41616
 2051,   0.00000,   6.43000,   4.37137
 2052,   0.00000,   6.61000,   4.32695
 2053,   0.00000,   5.21000,   4.28292
 2054,   0.00000,   7.46000,   4.23928
 2055,   0.00000,   7.46000,   4.19603
 2056,   0.00000,   7.27000,   4.15318
 2057,   0.00000,   5.76000,   4.11074
 2058,   0.00000,   6.67000,   4.06869
 2059,   0.00000,   6.79000,   4.02705
 2060,   0.00000,   3.02000,   3.98582
 2061,   0.00000,   7.33000,   3.94498
 2062,   0.00000,   5.35000,   3.90455
 2063,   0.00000,   5.46000,   3.86451
 2064,   0.00000,   6.49000,   3.82487
 2065,   0.00000,   5.98000,   3.78563
 2066,   0.00000,   7.23000,   3.74678
 2067,   0.00000,   5.82000,   3.70833
 2068,   0.00000,   6.15000,   3.67026
 2069,   0.00000,   6.09000,   3.63257
 2070,   0.00000,   6.26000,   3.59527
 2071,   0.00000,   6.26000,   3.55835
 2072,   0.00000,   6.26000,   3.52180
 2073,   0.00000,   7.06000,   3.48563
 2074,   0.00000,   6.37000,   3.44982
 2075,   0.00000,   6.71000,   3.41438
 2076,   0.00000,   5.86000,   3.37930
 2077,   0.00000,   6.43000,   3.34458
 2078,   0.00000,   6.20000,   3.31021
 2079,   0.00000,   5.21000,   3.27620
 2080,   0.00000,   4.93000,   3.24254
 2081,   0.00000,   6.93000,   3.20922
 2082,   0.00000,   4.21000,   3.17624
 2083,   0.00000,   6.87000,   3.14360
 2084,   0.00000,   6.70000,   3.11130
 2085,   0.00000,   6.37000,   3.07932
 2086,   0.00000,   6.32000,   3.04768
 2087,   0.00000,   5.15000,   3.01636
 2088,   0.00000,   5.37000,   2.98536
 2089,   0.00000,   5.32000,   2.95468
 2090,   0.00000,   5.93000,   2.92431
 2091,   0.00000,   4.21000,   2.89426
 2092,   0.00000,   6.43000,   2.86451
 2093,   0.00000,   6.43000,   2.83507
 2094,   0.00000,   6.14000,   2.80594
 2095,   0.00000,   6.25000,   2.77710
 2096,   0.00000,   4.09000,   2.74856
 2097,   0.00000,   7.15000,   2.72031
 2098,   0.00000,   6.15000,   2.69235
 2099,   0.00000,   6.43000,   2.66468
 2100,   0.00000,   5.76000,   2.63730
 2101,   0.00000,   6.32000,   2.61019
 2102,   0.00000,   5.54000,   2.58337
 2103,   0.00000,   6.26000,   2.55682
 2104,   0.00000,   5.71000,   2.53054
 2105,   0.00000,   5.82000,   2.50453
 2106,   0.00000,   5.71000,   2.47879
 2107,   0.00000,   5.88000,   2.45332
 2108,   0.00000,   6.09000,   2.42810
 2109,   0.00000,   5.76000,   2.40315
 2110,   0.00000,   4.95000,   2.37845
 2111,   0.00000,   4.80000,   2.35400
 2112,   0.00000,   5.05000,   2.32981
 2113,   0.00000,   5.45000,   2.30587
 2114,   0.00000,   6.01000,   2.28217
 2115,   0.00000,   6.36000,   2.25871
 2116,   0.00000,   5.91000,   2.23550
 2117,   0.00000,   5.86000,   2.21252
 2118,   0.00000,   5.91000,   2.18978
 2119,   0.00000,   5.71000,   2.16728
 2120,   0.00000,   6.57000,   2.14500
 2121,   0.00000,   5.55000,   2.12296
 2122,   0.00000,   5.86000,   2.10114
 2123,   0.00000,   5.61000,   2.07955
 2124,   0.00000,   6.06000,   2.05817
 2125,   0.00000,   5.61000,   2.03702
 2126,   0.00000,   5.86000,   2.01609
 2127,   0.00000,   5.96000,   1.99536
 2128,   0.00000,   5.35000,   1.97486
 2129,   0.00000,   3.48000,   1.95456
 2130,   0.00000,   4.34000,   1.93447
 2131,   0.00000,   6.14000,   1.91459
 2132,   0.00000,   5.65000,   1.89491
 2133,   0.00000,   5.79000,   1.87544
 2134,   0.00000,   5.74000,   1.85616
 2135,   0.00000,   4.52000,   1.83709
 2136,   0.00000,   4.47000,   1.81821
 2137,   0.00000,   4.75000,   1.79952
 2138,   0.00000,   4.91000,   1.78103
 2139,   0.00000,   5.40000,   1.76272
 2140,   0.00000,   5.60000,   1.74461
 2141,   0.00000,   5.70000,   1.72668
 2142,   0.00000,   5.60000,   1.70893
 2143,   0.00000,   5.40000,   1.69137
 2144,   0.00000,   5.84000,   1.67398
 2145,   0.00000,   5.99000,   1.65678
 2146,   0.00000,   5.60000,   1.63975
 2147,   0.00000,   5.99000,   1.62290
 2148,   0.00000,   5.30000,   1.60622
 2149,   0.00000,   4.08000,   1.58971
 2150,   0.00000,   6.46000,   1.57337
 2151,   0.00000,   5.70000,   1.55720
 2152,   0.00000,   5.84000,   1.54120
 2153,   0.00000,   5.79000,   1.52536
 2154,   0.00000,   4.52000,   1.50968
 2155,   0.00000,   4.91000,   1.49417
 2156,   0.00000,   5.30000,   1.47881
 2157,   0.00000,   3.94000,   1.46361
 2158,   0.00000,   4.53000,   1.44857
 2159,   0.00000,   4.67000,   1.43368
 2160,   0.00000,   4.95000,   1.41895
 2161,   0.00000,   4.95000,   1.40436
 2162,   0.00000,   6.05000,   1.38993
 2163,   0.00000,   4.13000,   1.37565
 2164,   0.00000,   4.26000,   1.36151
 2165,   0.00000,   4.85000,   1.34751
 2166,   0.00000,   5.13000,   1.33367
 2167,   0.00000,   4.90000,   1.31996
 2168,   0.00000,   4.85000,   1.30639
 2169,   0.30000,   4.90000,   1.29591
 2170,   0.00000,   6.37000,   1.28754
 2171,   0.00000,   4.08000,   1.28054
 2172,   0.00000,   4.31000,   1.27436
 2173,   0.00000,   4.49000,   1.26858
 2174,   0.00000,   7.01000,   1.26291
 2175,   0.00000,   2.11000,   1.25715
 2176,   0.40000,   3.85000,   1.25509
 2177,   0.80000,   6.55000,   1.26320
 2178,   1.90000,   0.00000,   1.29650
 2179,   1.80000,   4.57000,   1.36377
 2180,   0.70000,   6.36000,   2.16064
 2181,   1.00000,   5.87000,   3.68150
 2182,   1.60000,   5.88000,   5.32731
 2183,   1.40000,   5.88000,   6.89416
 2184,   0.30000,   6.39000,   7.77397
