 Optimized Parameter
a1 = ,       0.149098
a2 = ,       0.093844
a3 = ,       0.070889
a4 = ,       0.004366
b1 = ,       0.010161
b2 = ,       0.093791
z1 = ,      78.813461
z2 = ,      18.682034
z3 = ,     142.828278
s1 = ,      23.102116
s2 = ,      28.987499
s3 = ,      44.460106
Er = ,  344034.343750
NS = ,       0.780438

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1887,   0.00000,   6.67000,   3.98504
 1888,   0.00000,   4.52000,   3.97449
 1889,   0.00000,   4.80000,   3.96392
 1890,   0.00000,   4.52000,   3.95333
 1891,   0.00000,   6.99000,   3.94271
 1892,   0.00000,   6.25000,   3.93208
 1893,   0.00000,   5.86000,   3.92143
 1894,   0.00000,   4.48000,   3.91075
 1895,   0.00000,   5.19000,   3.90006
 1896,   0.00000,   5.72000,   3.88935
 1897,   0.00000,   5.68000,   3.87862
 1898,   0.00000,   4.20000,   3.86788
 1899,   0.00000,   4.31000,   3.85712
 1900,   0.00000,   4.24000,   3.84635
 1901,   0.00000,   4.77000,   3.83556
 1902,   0.00000,   4.66000,   3.82476
 1903,   0.00000,   4.66000,   3.81394
 1904,   0.00000,   6.04000,   3.80312
 1905,   0.00000,   5.82000,   3.79228
 1906,   0.00000,   5.65000,   3.78143
 1907,   0.00000,   6.11000,   3.77057
 1908,   0.00000,   3.71000,   3.75970
 1909,   0.00000,   5.97000,   3.74882
 1910,   0.00000,   6.14000,   3.73793
 1911,   0.00000,   6.04000,   3.72704
 1912,   0.00000,   5.82000,   3.71613
 1913,   0.00000,   3.07000,   3.70522
 1914,   0.00000,   4.06000,   3.69430
 1915,   0.00000,   4.02000,   3.68338
 1916,   0.00000,   4.34000,   3.67246
 1917,   0.00000,   4.62000,   3.66152
 1918,   0.00000,   4.66000,   3.65059
 1919,   0.00000,   5.68000,   3.63965
 1920,   0.00000,   4.66000,   3.62871
 1921,   0.00000,   6.07000,   3.61776
 1922,   0.00000,   3.95000,   3.60681
 1923,   0.00000,   4.13000,   3.59586
 1924,   0.00000,   4.34000,   3.58492
 1925,   0.00000,   4.87000,   3.57397
 1926,   0.00000,   4.66000,   3.56302
 1927,   0.00000,   4.59000,   3.55207
 1928,   0.00000,   5.44000,   3.54112
 1929,   0.00000,   5.68000,   3.53017
 1930,   0.00000,   5.90000,   3.51923
 1931,   0.00000,   6.35000,   3.50829
 1932,   0.00000,   5.58000,   3.49735
 1933,   0.00000,   3.95000,   3.48641
 1934,   0.00000,   6.57000,   3.47548
 1935,   0.00000,   6.25000,   3.46455
 1936,   0.00000,   5.90000,   3.45363
 1937,   0.00000,   5.61000,   3.44271
 1938,   0.00000,   3.59000,   3.43179
 1939,   0.00000,   3.75000,   3.42089
 1940,   0.00000,   5.44000,   3.40999
 1941,   0.00000,   6.11000,   3.39909
 1942,   0.00000,   3.85000,   3.38820
 1943,   0.00000,   4.08000,   3.37732
 1944,   0.00000,   4.31000,   3.36645
 1945,   0.00000,   5.51000,   3.35559
 1946,   0.00000,   3.49000,   3.34473
 1947,   0.00000,   3.74000,   3.33388
 1948,   0.00000,   3.92000,   3.32305
 1949,   0.00000,   3.92000,   3.31222
 1950,   0.00000,   4.08000,   3.30140
 1951,   0.00000,   4.38000,   3.29059
 1952,   0.00000,   5.68000,   3.27979
 1953,   0.00000,   6.21000,   3.26901
 1954,   0.00000,   6.07000,   3.25823
 1955,   0.00000,   5.41000,   3.24747
 1956,   0.00000,   6.34000,   3.23672
 1957,   0.00000,   3.47000,   3.22598
 1958,   0.00000,   5.48000,   3.21525
 1959,   0.00000,   5.08000,   3.20453
 1960,   0.00000,   3.39000,   3.19383
 1961,   0.00000,   3.69000,   3.18314
 1962,   0.00000,   3.85000,   3.17247
 1963,   0.00000,   4.38000,   3.16181
 1964,   0.00000,   5.44000,   3.15116
 1965,   0.00000,   5.35000,   3.14053
 1966,   0.00000,   2.79000,   3.12991
 1967,   0.00000,   6.34000,   3.11931
 1968,   0.00000,   5.51000,   3.10872
 1969,   0.00000,   5.51000,   3.09815
 1970,   0.00000,   2.36000,   3.08759
 1971,   0.00000,   3.12000,   3.07705
 1972,   0.00000,   3.65000,   3.06653
 1973,   0.00000,   4.18000,   3.05602
 1974,   0.00000,   4.55000,   3.04553
 1975,   0.00000,   4.35000,   3.03505
 1976,   0.00000,   4.81000,   3.02459
 1977,   0.00000,   5.21000,   3.01415
 1978,   0.00000,   5.68000,   3.00373
 1979,   0.00000,   5.25000,   2.99333
 1980,   0.00000,   5.99000,   2.98294
 1981,   0.00000,   3.86000,   2.97257
 1982,   0.00000,   6.51000,   2.96222
 1983,   0.00000,   5.88000,   2.95189
 1984,   0.00000,   3.69000,   2.94157
 1985,   0.00000,   3.38000,   2.93128
 1986,   0.00000,   3.57000,   2.92100
 1987,   0.00000,   3.63000,   2.91075
 1988,   0.00000,   4.96000,   2.90051
 1989,   0.00000,   5.30000,   2.89029
 1990,   0.00000,   4.02000,   2.88009
 1991,   0.00000,   3.85000,   2.86992
 1992,   0.00000,   5.58000,   2.85976
 1993,   0.00000,   5.74000,   2.84962
 1994,   0.00000,   3.72000,   2.83950
 1995,   0.00000,   3.62000,   2.82941
 1996,   0.00000,   3.59000,   2.81933
 1997,   0.00000,   3.59000,   2.80928
 1998,   0.00000,   4.05000,   2.79924
 1999,   0.00000,   4.05000,   2.78923
 2000,   0.00000,   5.31000,   2.77924
 2001,   0.00000,   5.08000,   2.76927
 2002,   0.00000,   5.84000,   2.75932
 2003,   0.00000,   5.94000,   2.74939
 2004,   0.00000,   5.23000,   2.73949
 2005,   0.00000,   3.73000,   2.72961
 2006,   0.00000,   6.18000,   2.71974
 2007,   0.00000,   5.39000,   2.70991
 2008,   0.00000,   5.58000,   2.70009
 2009,   0.00000,   3.47000,   2.69030
 2010,   0.00000,   3.38000,   2.68052
 2011,   0.00000,   3.41000,   2.67077
 2012,   0.00000,   3.38000,   2.66105
 2013,   0.00000,   5.64000,   2.65134
 2014,   0.00000,   2.95000,   2.64166
 2015,   0.00000,   4.37000,   2.63201
 2016,   0.00000,   4.31000,   2.62237
 2017,   0.00000,   5.18000,   2.61276
 2018,   0.00000,   3.84000,   2.60317
 2019,   0.00000,   3.78000,   2.59361
 2020,   0.00000,   3.81000,   2.58407
 2021,   0.00000,   3.72000,   2.57455
 2022,   0.00000,   3.94000,   2.56505
 2023,   0.00000,   4.25000,   2.55558
 2024,   0.00000,   3.97000,   2.54614
 2025,   0.00000,   3.97000,   2.53672
 2026,   0.00000,   3.29000,   2.52732
 2027,   0.00000,   6.08000,   2.51794
 2028,   0.00000,   5.78000,   2.50859
 2029,   0.00000,   5.47000,   2.49926
 2030,   0.00000,   5.49000,   2.48996
 2031,   0.00000,   6.17000,   2.48068
 2032,   0.00000,   3.91000,   2.47143
 2033,   0.00000,   3.60000,   2.46220
 2034,   0.00000,   3.38000,   2.45300
 2035,   0.00000,   3.78000,   2.44382
 2036,   0.00000,   4.56000,   2.43466
 2037,   0.00000,   4.46000,   2.42553
 2038,   0.00000,   2.82000,   2.41642
 2039,   0.00000,   3.13000,   2.40734
 2040,   0.00000,   5.55000,   2.39828
 2041,   0.00000,   5.02000,   2.38925
 2042,   0.00000,   3.69000,   2.38024
 2043,   0.00000,   3.60000,   2.37126
 2044,   0.00000,   3.44000,   2.36230
 2045,   0.00000,   3.35000,   2.35337
 2046,   0.00000,   3.66000,   2.34446
 2047,   0.00000,   3.69000,   2.33558
 2048,   0.00000,   3.63000,   2.32672
 2049,   0.00000,   3.72000,   2.31789
 2050,   0.00000,   5.95000,   2.30908
 2051,   0.00000,   5.41000,   2.30030
 2052,   0.00000,   4.29000,   2.29154
 2053,   0.00000,   6.62000,   2.28281
 2054,   0.00000,   3.41000,   2.27410
 2055,   0.00000,   3.63000,   2.26542
 2056,   0.00000,   3.57000,   2.25676
 2057,   0.00000,   3.44000,   2.24813
 2058,   0.00000,   3.63000,   2.23953
 2059,   0.00000,   4.09000,   2.23095
 2060,   0.00000,   5.08000,   2.22239
 2061,   0.00000,   4.81000,   2.21386
 2062,   0.00000,   3.38000,   2.20536
 2063,   0.00000,   3.26000,   2.19688
 2064,   0.00000,   6.67000,   2.18842
 2065,   0.00000,   4.96000,   2.17999
 2066,   0.00000,   1.71000,   2.17159
 2067,   0.00000,   2.48000,   2.16321
 2068,   0.00000,   2.98000,   2.15486
 2069,   0.00000,   3.78000,   2.14653
 2070,   0.00000,   3.91000,   2.13823
 2071,   0.00000,   3.75000,   2.12995
 2072,   0.00000,   3.75000,   2.12170
 2073,   0.00000,   4.37000,   2.11348
 2074,   0.00000,   5.33000,   2.10528
 2075,   0.00000,   4.56000,   2.09710
 2076,   0.00000,   4.26000,   2.08895
 2077,   0.00000,   2.95000,   2.08083
 2078,   0.00000,   4.68000,   2.07273
 2079,   0.00000,   4.43000,   2.06466
 2080,   0.00000,   2.81000,   2.05661
 2081,   0.00000,   3.32000,   2.04858
 2082,   0.00000,   3.38000,   2.04059
 2083,   0.00000,   3.31000,   2.03261
 2084,   0.00000,   4.50000,   2.02467
 2085,   0.00000,   4.61000,   2.01675
 2086,   0.00000,   2.54000,   2.00885
 2087,   0.00000,   2.49000,   2.00098
 2088,   0.00000,   5.12000,   1.99313
 2089,   0.00000,   4.71000,   1.98531
 2090,   0.00000,   4.81000,   1.97752
 2091,   0.00000,   3.26000,   1.96975
 2092,   0.00000,   3.19000,   1.96200
 2093,   0.00000,   3.29000,   1.95428
 2094,   0.00000,   3.35000,   1.94658
 2095,   0.00000,   3.81000,   1.93891
 2096,   0.00000,   3.75000,   1.93127
 2097,   0.00000,   4.50000,   1.92365
 2098,   0.00000,   4.68000,   1.91606
 2099,   0.00000,   4.68000,   1.90849
 2100,   0.00000,   4.68000,   1.90094
 2101,   0.00000,   5.43000,   1.89342
 2102,   0.00000,  10.49000,   1.88593
 2103,   0.00000,   5.58000,   1.87846
 2104,   1.00000,   4.24000,   1.87117
 2105,   1.00000,   4.02000,   1.86419
 2106,   0.00000,   4.20000,   1.85751
 2107,   1.00000,   4.69000,   1.85123
 2108,   1.00000,   5.93000,   1.84548
 2109,   1.00000,   5.68000,   1.84035
 2110,   1.00000,   4.17000,   1.83593
 2111,   1.00000,   4.21000,   1.83230
 2112,   2.00000,   7.03000,   1.82969
 2113,   3.00000,   4.35000,   1.82843
 2114,   3.00000,   4.82000,   1.82885
 2115,   2.00000,   5.45000,   1.83107
 2116,   2.00000,   6.98000,   1.83520
 2117,   3.00000,   7.96000,  11.19057
 2118,   7.00000,  10.19000,  34.01590
 2119,   4.00000,  12.25000,  43.99210
 2120,   3.00000,  15.47000,  49.44197
 2121,   1.00000,  26.63000,  47.34309
 2122,   0.00000,  22.88000,  41.97345
 2123,   0.00000,  21.04000,  37.16606
 2124,   1.00000,  16.77000,  36.35551
 2125,   1.00000,  15.69000,  35.63298
 2126,   0.00000,  14.26000,  31.49606
 2127,   0.00000,  11.37000,  27.79278
 2128,   0.00000,   9.71000,  24.47788
 2129,   0.00000,   9.06000,  21.51082
 2130,   0.00000,   8.45000,  18.85529
 2131,   0.00000,   7.66000,  16.47879
 2132,   0.00000,   9.22000,  14.35217
 2133,   0.00000,   7.88000,  12.44937
 2134,   0.00000,   7.57000,  10.74700
 2135,   0.00000,   7.03000,   9.22415
 2136,   0.00000,   6.66000,   7.86206
 2137,   0.00000,   6.61000,   6.64396
 2138,   0.00000,   5.23000,   5.55479
 2139,   0.00000,   4.83000,   4.58110
 2140,   0.00000,   4.74000,   3.71082
 2141,   0.00000,   6.01000,   2.93315
 2142,   0.00000,   5.25000,   2.42683
 2143,   0.00000,   5.88000,   2.44986
 2144,   0.00000,   5.07000,   2.47246
 2145,   0.00000,   5.63000,   2.49464
 2146,   0.00000,   6.86000,   2.51640
 2147,   0.00000,   7.10000,   2.53774
 2148,   0.00000,   6.14000,   2.55867
 2149,   0.00000,   4.29000,   2.57919
 2150,   0.00000,   7.22000,   2.59931
 2151,   0.00000,   6.77000,   2.61903
 2152,   0.00000,   6.24000,   2.63835
 2153,   0.00000,   4.10000,   2.65729
 2154,   0.00000,   4.17000,   2.67583
 2155,   0.00000,   4.81000,   2.69400
 2156,   0.00000,   6.09000,   2.71178
 2157,   0.00000,   5.86000,   2.72920
 2158,   0.00000,   5.86000,   2.74624
 2159,   0.00000,   5.72000,   2.76292
 2160,   0.00000,   5.93000,   2.77923
 2161,   0.00000,   5.75000,   2.79519
 2162,   0.00000,   5.68000,   2.81080
 2163,   0.00000,   3.99000,   2.82606
 2164,   0.00000,   3.85000,   2.84097
 2165,   0.00000,   3.85000,   2.85555
 2166,   0.00000,   3.92000,   2.86979
 2167,   0.00000,   4.94000,   2.88369
 2168,   0.00000,   5.12000,   2.89727
 2169,   0.00000,   5.51000,   2.91053
 2170,   0.00000,   5.57000,   2.92346
 2171,   0.00000,   5.68000,   2.93608
 2172,   0.00000,   5.61000,   2.94838
 2173,   0.00000,   3.64000,   2.96038
 2174,   0.00000,   4.70000,   2.97208
 2175,   0.00000,   6.36000,   2.98347
 2176,   0.00000,   6.12000,   2.99457
 2177,   0.00000,   5.75000,   3.00537
 2178,   0.00000,   4.07000,   3.01588
 2179,   0.00000,   3.73000,   3.02611
 2180,   0.00000,   5.10000,   3.03606
 2181,   0.00000,   4.92000,   3.04573
 2182,   0.00000,   3.59000,   3.05512
 2183,   0.00000,   5.75000,   3.06424
 2184,   0.00000,   5.16000,   3.07310
