 Optimized Parameter
a1 = ,       0.125131
a2 = ,       0.073943
a3 = ,       0.071349
a4 = ,       0.009192
b1 = ,       0.148037
b2 = ,       0.035524
z1 = ,      49.531303
z2 = ,      52.530384
z3 = ,      11.410069
s1 = ,      11.738929
s2 = ,      14.664841
s3 = ,      27.119108
Er = ,   91323.312500
NS = ,       0.869096

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1906,   0.00000,   8.06000,   7.00442
 1907,   0.00000,   8.27000,   6.98049
 1908,   0.00000,   8.17000,   6.95534
 1909,   0.00000,   7.01000,   6.92905
 1910,   0.00000,   8.49000,   6.90168
 1911,   0.00000,   8.11000,   6.87327
 1912,   0.00000,   7.95000,   6.84388
 1913,   0.00000,   8.10000,   6.81357
 1914,   0.00000,   7.92000,   6.78238
 1915,   0.00000,   6.19000,   6.75036
 1916,   0.00000,   9.21000,   6.71757
 1917,   0.00000,   7.84000,   6.68404
 1918,   0.00000,   5.21000,   6.64981
 1919,   0.00000,   7.78000,   6.61494
 1920,   0.00000,   7.67000,   6.57945
 1921,   0.00000,   7.78000,   6.54340
 1922,   0.00000,   7.84000,   6.50680
 1923,   0.00000,   7.84000,   6.46971
 1924,   0.00000,   6.47000,   6.43216
 1925,   0.00000,   7.10000,   6.39417
 1926,   0.00000,   6.13000,   6.35577
 1927,   0.00000,   7.27000,   6.31701
 1928,   0.00000,   7.62000,   6.27791
 1929,   0.00000,   7.52000,   6.23849
 1930,   0.00000,   7.97000,   6.19879
 1931,   0.00000,   8.19000,   6.15882
 1932,   0.00000,   7.06000,   6.11862
 1933,   0.00000,   7.76000,   6.07821
 1934,   0.00000,   7.81000,   6.03760
 1935,   0.00000,   7.81000,   5.99682
 1936,   0.00000,   6.53000,   5.95590
 1937,   0.00000,   6.26000,   5.91485
 1938,   0.00000,   6.53000,   5.87369
 1939,   0.00000,   7.97000,   5.83244
 1940,   0.00000,   7.57000,   5.79111
 1941,   0.00000,   7.52000,   5.74973
 1942,   0.00000,   6.97000,   5.70831
 1943,   0.00000,   6.92000,   5.66686
 1944,   0.00000,   7.02000,   5.62540
 1945,   0.00000,   7.12000,   5.58395
 1946,   0.00000,   7.12000,   5.54251
 1947,   0.00000,   7.42000,   5.50111
 1948,   0.00000,   7.12000,   5.45974
 1949,   0.00000,   7.37000,   5.41843
 1950,   0.00000,   7.37000,   5.37718
 1951,   0.00000,   7.17000,   5.33600
 1952,   0.00000,   6.97000,   5.29492
 1953,   0.00000,   7.67000,   5.25392
 1954,   0.00000,   7.67000,   5.21303
 1955,   0.00000,   7.32000,   5.17226
 1956,   0.00000,   6.94000,   5.13160
 1957,   0.00000,   7.42000,   5.09108
 1958,   0.00000,   6.69000,   5.05069
 1959,   0.00000,   7.28000,   5.01044
 1960,   0.00000,   7.32000,   4.97035
 1961,   0.00000,   7.23000,   4.93041
 1962,   0.00000,   7.18000,   4.89063
 1963,   0.00000,   5.77000,   4.85102
 1964,   0.00000,   6.06000,   4.81159
 1965,   0.00000,   6.06000,   4.77234
 1966,   0.00000,   6.84000,   4.73327
 1967,   0.00000,   6.94000,   4.69439
 1968,   0.00000,   6.72000,   4.65570
 1969,   0.00000,   6.72000,   4.61721
 1970,   0.00000,   7.57000,   4.57892
 1971,   0.00000,   6.77000,   4.54083
 1972,   0.00000,   6.54000,   4.50295
 1973,   0.00000,   6.77000,   4.46529
 1974,   0.00000,   6.77000,   4.42783
 1975,   0.00000,   6.99000,   4.39060
 1976,   0.00000,   6.90000,   4.35358
 1977,   0.00000,   7.35000,   4.31679
 1978,   0.00000,   7.13000,   4.28021
 1979,   0.00000,   6.58000,   4.24387
 1980,   0.00000,   6.45000,   4.20775
 1981,   0.00000,   5.63000,   4.17186
 1982,   0.00000,   7.23000,   4.13620
 1983,   0.00000,   6.74000,   4.10078
 1984,   0.00000,   6.35000,   4.06558
 1985,   0.00000,   6.35000,   4.03063
 1986,   0.00000,   7.13000,   3.99590
 1987,   0.00000,   6.11000,   3.96142
 1988,   0.00000,   6.60000,   3.92717
 1989,   0.00000,   6.66000,   3.89316
 1990,   0.00000,   5.65000,   3.85939
 1991,   0.00000,   6.22000,   3.82585
 1992,   0.00000,   6.40000,   3.79256
 1993,   0.00000,   5.52000,   3.75950
 1994,   0.00000,   6.26000,   3.72669
 1995,   0.30000,   6.48000,   3.69465
 1996,   0.00000,   6.61000,   3.66329
 1997,   1.00000,   6.31000,   3.63432
 1998,   0.00000,   6.53000,   3.60731
 1999,   0.00000,   6.53000,   3.58192
 2000,   0.00000,   7.08000,   3.55783
 2001,   0.00000,   6.27000,   3.53481
 2002,   0.00000,   7.40000,   3.51264
 2003,   0.00000,   7.05000,   3.49115
 2004,   0.00000,   6.31000,   3.47018
 2005,   0.00000,   5.26000,   3.44962
 2006,   0.00000,   6.13000,   3.42936
 2007,   0.00000,   0.26000,   3.40933
 2008,   0.00000,   6.88000,   3.38944
 2009,   0.00000,   6.31000,   3.36965
 2010,   3.70000,   6.39000,   3.35657
 2011,   1.70000,   7.53000,   3.35194
 2012,   3.50000,   7.08000,   3.36036
 2013,   7.40000,  10.37000,   3.39249
 2014,   5.50000,  12.36000,   3.45344
 2015,   0.40000,  15.74000,   3.53799
 2016,   0.00000,  16.63000,   3.64100
 2017,   0.10000,  14.64000,   6.40766
 2018,   0.00000,  13.39000,   8.91530
 2019,   0.00000,  11.45000,  10.62088
 2020,   0.00000,  10.69000,  11.68975
 2021,   0.00000,   9.63000,  12.25779
 2022,   0.00000,   9.25000,  12.43630
 2023,   0.30000,   8.24000,  12.43464
 2024,   0.80000,   8.04000,  12.49446
 2025,   1.50000,   8.57000,  12.87854
 2026,   0.00000,   8.57000,  12.91404
 2027,   0.00000,   8.95000,  12.68422
 2028,   0.00000,   8.12000,  12.25665
 2029,   0.00000,   7.14000,  11.68584
 2030,   0.60000,   9.22000,  11.25252
 2031,   0.20000,   8.47000,  10.77423
 2032,   1.00000,   8.24000,  10.58605
 2033,   0.00000,   7.04000,  10.22890
 2034,   0.00000,   6.67000,   9.74923
 2035,   0.00000,   8.30000,   9.18436
 2036,   0.00000,   8.14000,   8.56402
 2037,   0.00000,   8.09000,   7.91169
 2038,   0.00000,   6.67000,   7.24576
 2039,   0.00000,   5.57000,   6.58043
 2040,   0.00000,   5.53000,   6.41100
 2041,   0.00000,   7.01000,   6.48514
 2042,   0.10000,   7.01000,   6.55528
 2043,   0.00000,   6.96000,   6.62136
 2044,   0.00000,   6.77000,   6.68338
 2045,   0.00000,   6.96000,   6.74133
 2046,   0.00000,   7.01000,   6.79525
 2047,   0.00000,   7.05000,   6.84520
 2048,   0.00000,   7.15000,   6.89123
 2049,   0.00000,   6.91000,   6.93343
 2050,   0.00000,   6.87000,   6.97188
 2051,   0.00000,   7.10000,   7.00668
 2052,   0.00000,   7.10000,   7.03793
 2053,   0.00000,   5.75000,   7.06574
 2054,   0.00000,   6.45000,   7.09022
 2055,   0.00000,   6.86000,   7.11147
 2056,   0.00000,   6.86000,   7.12960
 2057,   0.00000,   6.31000,   7.14473
 2058,   0.00000,   5.82000,   7.15696
 2059,   0.00000,   5.86000,   7.16641
 2060,   0.00000,   7.67000,   7.17317
 2061,   0.00000,   6.40000,   7.17736
 2062,   0.00000,   5.32000,   7.17908
 2063,   0.00000,   5.59000,   7.17842
 2064,   0.00000,   6.00000,   7.17549
 2065,   0.00000,   6.72000,   7.17039
 2066,   0.00000,   6.45000,   7.16320
 2067,   0.00000,   6.23000,   7.15401
 2068,   0.00000,   6.40000,   7.14292
 2069,   0.00000,   6.28000,   7.13001
 2070,   0.00000,   6.12000,   7.11536
 2071,   0.00000,   6.24000,   7.09905
 2072,   0.00000,   6.36000,   7.08115
 2073,   0.00000,   6.84000,   7.06175
 2074,   0.00000,   6.84000,   7.04091
 2075,   0.00000,   6.88000,   7.01871
 2076,   0.00000,   7.01000,   6.99520
 2077,   0.00000,   5.56000,   6.97046
 2078,   0.00000,   6.13000,   6.94455
 2079,   0.00000,   6.13000,   6.91752
 2080,   0.00000,   6.26000,   6.88943
 2081,   0.00000,   4.99000,   6.86035
 2082,   0.00000,   5.08000,   6.83032
 2083,   0.00000,   4.82000,   6.79939
 2084,   0.00000,   4.95000,   6.76762
 2085,   0.00000,   5.71000,   6.73505
 2086,   0.00000,   5.22000,   6.70173
 2087,   0.00000,   5.63000,   6.66770
 2088,   0.00000,   6.24000,   6.63300
 2089,   0.00000,   6.44000,   6.59768
 2090,   0.00000,   6.16000,   6.56177
 2091,   0.00000,   6.03000,   6.52531
 2092,   0.00000,   6.28000,   6.48835
 2093,   0.00000,   6.03000,   6.45090
 2094,   0.00000,   5.82000,   6.41301
 2095,   0.00000,   6.01000,   6.37471
 2096,   0.00000,   6.01000,   6.33603
 2097,   0.00000,   6.28000,   6.29699
 2098,   0.00000,   6.09000,   6.25764
 2099,   0.00000,   6.17000,   6.21798
 2100,   0.00000,   5.74000,   6.17806
 2101,   0.00000,   5.66000,   6.13789
 2102,   0.00000,   5.78000,   6.09750
 2103,   0.00000,   6.29000,   6.05692
 2104,   0.00000,   5.62000,   6.01615
 2105,   0.00000,   4.68000,   5.97523
 2106,   0.00000,   4.68000,   5.93418
 2107,   0.00000,   6.80000,   5.89301
 2108,   0.00000,   6.45000,   5.85174
 2109,   0.00000,   6.48000,   5.81040
 2110,   0.00000,   6.48000,   5.76899
 2111,   0.00000,   4.48000,   5.72754
 2112,   0.00000,   6.01000,   5.68606
 2113,   0.00000,   5.70000,   5.64456
 2114,   0.00000,   5.97000,   5.60306
 2115,   0.00000,   6.01000,   5.56157
 2116,   0.00000,   5.74000,   5.52011
 2117,   0.00000,   5.50000,   5.47869
 2118,   0.00000,   5.86000,   5.43732
 2119,   0.30000,   5.55000,   5.39654
 2120,   0.00000,   5.92000,   5.35628
 2121,   0.00000,   5.92000,   5.31644
 2122,   0.00000,   6.76000,   5.27697
 2123,   0.00000,   5.78000,   5.23782
 2124,   0.00000,   5.70000,   5.19893
 2125,   0.00000,   4.48000,   5.16028
 2126,   0.00000,   6.33000,   5.12184
 2127,   0.00000,   5.23000,   5.08358
 2128,   0.00000,   4.21000,   5.04548
 2129,   0.00000,   5.15000,   5.00754
 2130,   0.00000,   5.54000,   4.96974
 2131,   0.00000,   5.68000,   4.93207
 2132,   0.00000,   5.26000,   4.89454
 2133,   0.00000,   4.19000,   4.85712
 2134,   0.00000,   4.19000,   4.81984
 2135,   0.00000,   4.19000,   4.78267
 2136,   0.00000,   4.77000,   4.74563
 2137,   0.00000,   4.88000,   4.70871
 2138,   0.00000,   4.88000,   4.67192
 2139,   0.00000,   5.48000,   4.63526
 2140,   0.00000,   5.19000,   4.59873
 2141,   0.00000,   5.05000,   4.56234
 2142,   0.00000,   4.77000,   4.52608
 2143,   0.00000,   4.98000,   4.48997
 2144,   0.00000,   5.23000,   4.45401
 2145,   0.00000,   5.58000,   4.41819
 2146,   0.00000,   5.44000,   4.38253
 2147,   0.00000,   5.58000,   4.34703
 2148,   0.00000,   5.72000,   4.31169
 2149,   0.00000,   4.88000,   4.27652
 2150,   0.00000,   6.13000,   4.24151
 2151,   0.00000,   5.69000,   4.20668
 2152,   0.00000,   3.83000,   4.17202
 2153,   0.00000,   4.00000,   4.13754
 2154,   0.00000,   4.18000,   4.10324
 2155,   0.00000,   4.67000,   4.06913
 2156,   0.00000,   6.11000,   4.03520
 2157,   0.00000,   5.44000,   4.00146
 2158,   0.00000,   4.14000,   3.96791
 2159,   0.00000,   4.18000,   3.93456
 2160,   0.00000,   4.21000,   3.90141
 2161,   0.00000,   4.77000,   3.86845
 2162,   0.50000,   4.77000,   3.83659
 2163,   0.40000,   5.05000,   3.80639
 2164,   0.00000,   4.98000,   3.77754
 2165,   0.00000,   4.95000,   3.74982
 2166,   0.00000,   4.88000,   3.72303
 2167,   0.00000,   5.05000,   3.69699
 2168,   0.00000,   5.05000,   3.67157
 2169,   0.00000,   4.97000,   3.64665
 2170,   0.00000,   6.00000,   3.62213
 2171,   0.00000,   6.39000,   3.59793
 2172,   0.00000,   5.41000,   3.57397
 2173,   0.00000,   4.04000,   3.55022
 2174,   0.00000,   6.32000,   3.52661
 2175,   0.00000,   6.39000,   3.50312
 2176,   0.00000,   4.11000,   3.47971
 2177,   0.00000,   4.11000,   3.45636
 2178,   0.00000,   4.11000,   3.43305
 2179,   0.00000,   4.60000,   3.40977
 2180,   0.00000,   5.44000,   3.38651
 2181,   0.00000,   4.42000,   3.36326
 2182,   0.00000,   4.00000,   3.34002
 2183,   0.00000,   4.14000,   3.31677
 2184,   0.00000,   4.56000,   3.29353
